env_idx,pso_idx,min_cost,p25_cost,p75_cost,max_cost
12,8,4.1201348304748535,4.875503778457642,5.839330077171326,6.502668380737305
13,8,3.7648634910583496,4.109291076660156,4.60004198551178,5.842675685882568
14,8,4.052987098693848,4.728468298912048,5.325773000717163,6.399350166320801
15,8,3.70158052444458,4.370102047920227,5.442544937133789,6.700822830200195
12,9,4.1201348304748535,5.036309123039246,5.995351433753967,7.0135111808776855
13,9,3.7648634910583496,4.09935188293457,4.54851222038269,5.7334089279174805
14,9,4.052987098693848,4.691724181175232,5.2434282302856445,6.273547172546387
15,9,3.70158052444458,4.570707559585571,5.405553102493286,6.477660179138184
12,10,4.1201348304748535,4.904322981834412,5.858761548995972,7.470255374908447
13,10,3.7648634910583496,4.126341342926025,4.619453430175781,5.890669822692871
14,10,4.052987098693848,4.635977625846863,5.372887372970581,6.605648994445801
15,10,3.70158052444458,4.397209048271179,5.458228349685669,6.77808141708374
12,11,4.1201348304748535,4.751760005950928,5.78749418258667,6.760046005249023
13,11,3.7648634910583496,4.125342845916748,4.590012311935425,5.842675685882568
14,11,4.052987098693848,4.662770628929138,5.295792579650879,6.588946342468262
15,11,3.70158052444458,4.5323063135147095,5.444180130958557,6.063351154327393
12,12,4.1201348304748535,4.825399398803711,5.699797630310059,6.982719421386719
13,12,3.7577521800994873,4.09935188293457,4.601319789886475,5.977701663970947
14,12,4.052987098693848,4.654946446418762,5.264163136482239,6.482831001281738
15,12,3.70158052444458,4.2932679653167725,5.377896308898926,6.325214862823486
12,13,4.1201348304748535,4.9119709730148315,5.7905542850494385,6.893665313720703
13,13,3.7577521800994873,4.0340975522994995,4.563675880432129,5.662330627441406
14,13,4.052987098693848,4.634596347808838,5.303105354309082,6.605443000793457
15,13,3.70158052444458,4.3857022523880005,5.425366401672363,6.483758926391602
12,14,4.118105888366699,4.792640447616577,5.717791557312012,7.282301902770996
13,14,3.7577521800994873,3.9983862042427063,4.534667015075684,5.602672576904297
14,14,4.052987098693848,4.667962193489075,5.3878151178359985,6.399227619171143
15,14,3.70158052444458,4.415710210800171,5.445843815803528,6.698096752166748
12,15,4.118105888366699,4.727479100227356,5.930099606513977,6.654354095458984
13,15,3.7577521800994873,4.000164031982422,4.588028311729431,5.74061393737793
14,15,4.052987098693848,4.657544255256653,5.244526028633118,6.54094123840332
15,15,3.701580286026001,4.518470406532288,5.402289152145386,6.317025661468506
12,16,4.118105888366699,4.655073285102844,5.853856801986694,6.753465175628662
13,16,3.7577521800994873,4.000164031982422,4.540920257568359,5.5219645500183105
14,16,4.052987098693848,4.6415077447891235,5.396910905838013,6.49609375
15,16,3.70158052444458,4.506824970245361,5.501755475997925,6.392986297607422
12,17,4.118105888366699,4.796091914176941,5.777434587478638,6.905632019042969
13,17,3.7577521800994873,4.058995008468628,4.542914390563965,5.709584712982178
14,17,4.052987098693848,4.631891250610352,5.40634286403656,6.7188215255737305
15,17,3.70158052444458,4.367812871932983,5.440290451049805,6.433511257171631
12,18,4.118105888366699,4.851819753646851,5.84413480758667,6.578803539276123
13,18,3.7577521800994873,3.923872709274292,4.5469443798065186,5.498129844665527
14,18,3.927661418914795,4.6604273319244385,5.334465026855469,6.8913726806640625
15,18,3.70158052444458,4.45781946182251,5.494653701782227,6.46520471572876
12,19,4.118105888366699,4.513140320777893,5.858036279678345,6.864312171936035
13,19,3.7577521800994873,4.046468496322632,4.50062108039856,5.512740612030029
14,19,3.927661418914795,4.512430429458618,4.9458630084991455,6.27925443649292
15,19,3.70158052444458,4.50942850112915,5.412103652954102,6.939781665802002
12,20,4.118105888366699,4.499179840087891,5.87825334072113,7.189722061157227
13,20,3.7577521800994873,3.9983862042427063,4.505412459373474,5.947090148925781
14,20,3.927661418914795,4.515004277229309,5.049143195152283,6.562635898590088
15,20,3.70158052444458,4.534366965293884,5.4556496143341064,6.536520957946777
12,21,4.118105888366699,4.570969462394714,5.873816132545471,6.831830024719238
13,21,3.7577521800994873,3.9930527210235596,4.528646945953369,5.68174409866333
14,21,3.927661418914795,4.515951871871948,5.014292120933533,6.363340854644775
15,21,3.70158052444458,4.60015082359314,5.520203232765198,6.6051177978515625
12,22,4.118105888366699,4.670035719871521,5.902734279632568,7.086184978485107
13,22,3.7577521800994873,3.9500321745872498,4.528646945953369,5.6270222663879395
14,22,3.927661418914795,4.534047961235046,5.113036394119263,6.383173942565918
15,22,3.70158052444458,4.481666803359985,5.40077543258667,6.240006446838379
12,23,4.118105888366699,4.472783088684082,5.808140873908997,7.335598468780518
13,23,3.7577521800994873,3.9055250883102417,4.493337512016296,5.61103630065918
14,23,3.927661418914795,4.506127595901489,5.0028005838394165,6.562918186187744
15,23,3.701580286026001,4.390559196472168,5.509550929069519,6.7547688484191895
12,24,4.096745491027832,4.589470863342285,5.7908302545547485,6.726628303527832
13,24,3.7577521800994873,3.955659329891205,4.507986664772034,5.654552459716797
14,24,3.927661418914795,4.502228498458862,4.989831447601318,6.737797737121582
15,24,3.70158052444458,4.499534845352173,5.395618557929993,6.9530534744262695
12,25,4.094717025756836,4.615177750587463,5.788674235343933,7.316928386688232
13,25,3.7577521800994873,3.9930527210235596,4.528646945953369,5.610947608947754
14,25,3.927661418914795,4.510990619659424,5.02667236328125,6.4821929931640625
15,25,3.70158052444458,4.48495626449585,5.4758888483047485,6.505181789398193
12,26,4.096745491027832,4.6712788343429565,5.863839507102966,6.8415727615356445
13,26,3.7577521800994873,4.037376761436462,4.518366694450378,5.591339111328125
14,26,3.927661418914795,4.510168552398682,4.950257301330566,6.696906089782715
15,26,3.70158052444458,4.450592517852783,5.450790524482727,6.495576858520508
12,27,4.094717025756836,4.756219387054443,5.827531814575195,6.753201484680176
13,27,3.7577521800994873,3.9238728880882263,4.497095942497253,5.472044944763184
14,27,3.927661418914795,4.504185676574707,4.999941945075989,6.38215446472168
15,27,3.70158052444458,4.505265712738037,5.41572105884552,6.594296455383301
12,28,4.094717025756836,4.513840198516846,5.793808937072754,7.107634544372559
13,28,3.7577521800994873,3.8421274423599243,4.528646945953369,5.788981914520264
14,28,3.927661418914795,4.487314224243164,4.94755232334137,6.3648457527160645
15,28,3.70158052444458,4.578157186508179,5.398611307144165,6.59597110748291
12,29,4.094717025756836,4.563354134559631,5.766061782836914,7.43815803527832
13,29,3.7577521800994873,3.846848487854004,4.517731428146362,5.650661468505859
14,29,3.8793210983276367,4.454955816268921,4.939159393310547,6.618204116821289
15,29,3.70158052444458,4.355665922164917,5.400316953659058,6.541831016540527
12,30,4.094717025756836,4.7482558488845825,5.826050639152527,6.721498489379883
13,30,3.7577521800994873,3.965172290802002,4.530462026596069,5.678779125213623
14,30,3.8793210983276367,4.656827926635742,5.6599942445755005,6.897395610809326
15,30,3.70158052444458,4.440969467163086,5.441181302070618,6.622127056121826
12,31,4.094717025756836,4.602592468261719,5.793319463729858,6.75144100189209
13,31,3.7577521800994873,3.84212726354599,4.529126524925232,5.666108131408691
14,31,3.8793210983276367,4.600871205329895,5.582459211349487,6.823774337768555
15,31,3.70158052444458,4.3964539766311646,5.440139293670654,6.594296455383301
12,32,4.118105888366699,4.521403431892395,5.748074054718018,6.668923377990723
13,32,3.7577521800994873,3.9015632271766663,4.495282292366028,5.709584712982178
14,32,3.8793210983276367,4.518357872962952,5.346740484237671,6.628147125244141
15,32,3.70158052444458,4.479487061500549,5.463107347488403,6.63382625579834
12,33,4.094717025756836,4.62451434135437,5.82192850112915,6.637272357940674
13,33,3.7577521800994873,3.9930527210235596,4.546023488044739,5.507628440856934
14,33,3.8793210983276367,4.50467312335968,5.318037271499634,6.6940436363220215
15,33,3.70158052444458,4.318572998046875,5.344328999519348,6.959667205810547
12,34,4.094717025756836,4.525668621063232,5.774499773979187,6.631356239318848
13,34,3.7577521800994873,3.9930527210235596,4.528646945953369,5.632152557373047
14,34,3.8793210983276367,4.547764539718628,5.486442446708679,6.563794136047363
15,34,3.70158052444458,4.49943995475769,5.3990514278411865,6.46520471572876
12,35,4.094717025756836,4.563677072525024,5.760632514953613,6.8356709480285645
13,35,3.7577521800994873,3.9930527210235596,4.510718822479248,5.498579502105713
14,35,3.8793210983276367,4.537364482879639,5.522332787513733,6.590784549713135
15,35,3.70158052444458,4.328046798706055,5.487318754196167,6.64907169342041
12,36,4.094717025756836,4.769963264465332,5.753156542778015,6.788763999938965
13,36,3.7577521800994873,3.9930527210235596,4.490827798843384,5.591339111328125
14,36,3.8793210983276367,4.504087924957275,5.4442138671875,6.816141128540039
15,36,3.701580286026001,4.26419723033905,5.333927512168884,6.465791702270508
12,37,4.094717025756836,4.5346633195877075,5.6642526388168335,6.5830841064453125
13,37,3.7577521800994873,3.8998217582702637,4.493778824806213,5.854662895202637
14,37,3.8793210983276367,4.510990619659424,5.352421760559082,7.162374019622803
15,37,3.701580286026001,4.350571274757385,5.46906852722168,6.5638957023620605
12,38,4.094717025756836,4.560165882110596,5.702356338500977,6.7066473960876465
13,38,3.7577521800994873,3.9797412157058716,4.542080044746399,5.669788360595703
14,38,3.8793210983276367,4.552683234214783,5.460126280784607,7.0061140060424805
15,38,3.70158052444458,4.500006794929504,5.466078996658325,6.457399368286133
12,39,4.094717025756836,4.37282657623291,5.705593585968018,6.881654262542725
13,39,3.7577521800994873,3.8397374153137207,4.493778705596924,5.714539527893066
14,39,3.8793210983276367,4.504087924957275,5.382856965065002,6.9467692375183105
15,39,3.70158052444458,4.390804290771484,5.492802858352661,6.439760208129883
12,40,4.094717025756836,4.404029369354248,5.710389971733093,6.898440837860107
13,40,3.7577521800994873,3.9015555381774902,4.466697692871094,5.696485996246338
14,40,3.927661418914795,4.537482261657715,5.468987941741943,6.473600387573242
15,40,3.7031283378601074,4.396443724632263,5.448685169219971,6.864337921142578
12,41,4.094717025756836,4.321481704711914,5.723206162452698,7.061478137969971
13,41,3.7577521800994873,3.949490547180176,4.528646945953369,5.572192668914795
14,41,3.8793210983276367,4.545700907707214,5.49150824546814,6.708395004272461
15,41,3.70158052444458,4.320160865783691,5.387413024902344,6.646951675415039
12,42,4.094717025756836,4.555648565292358,5.829854249954224,6.848399639129639
13,42,3.7577521800994873,3.9308311343193054,4.507217884063721,5.6270222663879395
14,42,3.8793210983276367,4.565262794494629,5.560622572898865,7.244939804077148
15,42,3.70158052444458,4.327193975448608,5.375258207321167,6.8854780197143555
12,43,4.094717025756836,4.427618861198425,5.771791934967041,6.983467102050781
13,43,3.7577521800994873,3.923872947692871,4.493009448051453,5.337894439697266
14,43,3.8793210983276367,4.557676672935486,5.520913362503052,6.620617389678955
15,43,3.70158052444458,4.423883557319641,5.48655891418457,6.447834014892578
12,44,4.094717025756836,4.454700231552124,5.766425132751465,6.797121047973633
13,44,3.7577521800994873,3.8421274423599243,4.461382865905762,5.52003288269043
14,44,3.9192094802856445,4.538890361785889,5.467699289321899,6.796496391296387
15,44,3.70158052444458,4.429189562797546,5.469853401184082,6.609760284423828
12,45,4.094717025756836,4.632270812988281,5.7254544496536255,6.828177452087402
13,45,3.7577521800994873,3.923872947692871,4.528646945953369,5.649643898010254
14,45,3.8793210983276367,4.47856593132019,5.326850891113281,6.7762346267700195
15,45,3.70158052444458,4.352482557296753,5.412186622619629,6.8549652099609375
12,46,4.094717025756836,4.534551978111267,5.740626931190491,6.750280380249023
13,46,3.7577521800994873,3.990674674510956,4.470597267150879,5.914052963256836
14,46,3.8793210983276367,4.5614093542099,5.441033482551575,6.690187454223633
15,46,3.701580286026001,4.366016626358032,5.4606229066848755,6.446176052093506
12,47,4.094717025756836,4.475852847099304,5.711157560348511,7.179853439331055
13,47,3.7577521800994873,3.8579676747322083,4.466983795166016,5.584239959716797
14,47,3.8793210983276367,4.586302757263184,5.511306881904602,7.002341270446777
15,47,3.701580286026001,4.404699087142944,5.40641450881958,6.553754806518555
12,48,4.094717025756836,4.4756423234939575,5.765973687171936,6.611945152282715
13,48,3.7577521800994873,3.8397374153137207,4.50606632232666,5.623467922210693
14,48,3.8793210983276367,4.4782726764678955,5.413952589035034,6.708302021026611
15,48,3.701580286026001,4.378521203994751,5.439333915710449,6.360742568969727
12,49,4.094717025756836,4.771182298660278,5.815394997596741,6.60593318939209
13,49,3.7577521800994873,3.9182934165000916,4.498889088630676,5.797135353088379
14,49,3.8793210983276367,4.517322301864624,5.4129849672317505,6.421666145324707
15,49,3.70158052444458,4.378788352012634,5.440775513648987,6.90498685836792
12,50,4.094717025756836,4.615023612976074,5.823751926422119,6.659873008728027
13,50,3.7577521800994873,3.9930527210235596,4.545881748199463,5.918468475341797
14,50,3.8793210983276367,4.50752854347229,5.444853067398071,6.686192035675049
15,50,3.70158052444458,4.452582836151123,5.393011212348938,6.620578289031982
12,51,4.094717025756836,4.512733101844788,5.726112484931946,6.660477638244629
13,51,3.7577521800994873,3.9015555381774902,4.498185396194458,5.5261311531066895
14,51,3.8793210983276367,4.470587849617004,5.4442138671875,6.590784549713135
15,51,3.70158052444458,4.393553972244263,5.37525749206543,6.458955764770508
12,52,4.094717025756836,4.46557092666626,5.74526572227478,6.913501739501953
13,52,3.7577521800994873,3.9238728880882263,4.449128866195679,5.68174409866333
14,52,3.8793210983276367,4.533575057983398,5.4213409423828125,6.617807388305664
15,52,3.70158052444458,4.378611445426941,5.427089333534241,6.466113090515137
12,53,4.094717025756836,4.446482419967651,5.743801832199097,7.352387428283691
13,53,3.7213025093078613,3.9930527210235596,4.528646945953369,5.602009296417236
14,53,3.8793210983276367,4.510414242744446,5.404719710350037,6.765988826751709
15,53,3.70158052444458,4.367941737174988,5.431880831718445,6.486904144287109
12,54,4.094717025756836,4.454990029335022,5.685567498207092,7.024993419647217
13,54,3.7213025093078613,4.086047649383545,4.462933421134949,5.605296611785889
14,54,3.8793210983276367,4.504185676574707,5.4217458963394165,6.615175724029541
15,54,3.70158052444458,4.497626543045044,5.387486815452576,6.692378997802734
12,55,4.094717025756836,4.472932457923889,5.681610584259033,7.166788101196289
13,55,3.7213025093078613,4.064567923545837,4.50292444229126,6.0239458084106445
14,55,3.8793210983276367,4.558858275413513,5.418621897697449,6.689793109893799
15,55,3.701580286026001,4.346266150474548,5.403774857521057,6.7485198974609375
12,56,4.094717025756836,4.612333536148071,5.756157040596008,6.6660356521606445
13,56,3.7213025093078613,4.069227814674377,4.49824070930481,5.749297618865967
14,56,3.8793210983276367,4.469735622406006,5.369474172592163,6.804817199707031
15,56,3.70158052444458,4.399451494216919,5.489340305328369,6.458955764770508
12,57,4.094717025756836,4.4661924839019775,5.74158787727356,6.641733646392822
13,57,3.7213025093078613,4.059513092041016,4.458394527435303,5.34570837020874
14,57,3.8793210983276367,4.5518529415130615,5.524171829223633,6.756817817687988
15,57,3.701580286026001,4.446167588233948,5.377794861793518,6.447309970855713
12,58,4.094717025756836,4.487898826599121,5.721291542053223,6.694341659545898
13,58,3.7213025093078613,4.045408725738525,4.442235827445984,5.888596534729004
14,58,3.8793210983276367,4.542116641998291,5.536216974258423,6.704946517944336
15,58,3.70158052444458,4.404720902442932,5.413344383239746,6.780707359313965
12,59,4.094717025756836,4.4708088636398315,5.715815544128418,6.3216376304626465
13,59,3.678067684173584,4.059513092041016,4.49860405921936,5.595559120178223
14,59,3.8793210983276367,4.495213747024536,5.508947014808655,6.839133262634277
15,59,3.70158052444458,4.314516067504883,5.441146612167358,6.489726543426514
12,60,4.094717025756836,4.482831001281738,5.786136269569397,6.610530853271484
13,60,3.678067207336426,4.182985782623291,4.608058571815491,5.526002883911133
14,60,3.8793210983276367,4.493561625480652,5.497043251991272,6.835174560546875
15,60,3.701580286026001,4.372273683547974,5.364212274551392,6.621683120727539
12,61,4.094717025756836,4.466441512107849,5.7135807275772095,6.626097202301025
13,61,3.678067207336426,3.9930527210235596,4.5513492822647095,5.896243095397949
14,61,3.8793210983276367,4.51673436164856,5.529655933380127,6.552236080169678
15,61,3.70158052444458,4.33522629737854,5.330360651016235,6.747717380523682
12,62,4.094717025756836,4.416122198104858,5.717586636543274,6.5662336349487305
13,62,3.678067207336426,4.057304382324219,4.553681373596191,5.706894397735596
14,62,3.8793210983276367,4.600415468215942,5.4925537109375,6.8011345863342285
15,62,3.70158052444458,4.315491199493408,5.407837390899658,6.364582061767578
12,63,4.094717025756836,4.442370772361755,5.674176812171936,6.667057991027832
13,63,3.678067207336426,4.084097385406494,4.538018584251404,5.448514938354492
14,63,3.878993034362793,4.552134990692139,5.483364701271057,6.852744102478027
15,63,3.70158052444458,4.477183938026428,5.411855340003967,6.5544915199279785
16,0,3.5115420818328857,4.205946683883667,4.9213707447052,5.932124137878418
17,0,4.304099082946777,4.914757013320923,5.565483808517456,6.823093414306641
18,0,4.164394855499268,4.988655686378479,5.652734637260437,6.973416328430176
19,0,4.666558265686035,5.460763931274414,6.1299625635147095,7.077962875366211
16,1,3.38710355758667,3.8278504610061646,4.835997939109802,5.655233383178711
17,1,4.304099082946777,4.987718224525452,5.467691540718079,6.5418243408203125
18,1,4.164394378662109,4.950812816619873,5.461782336235046,6.338474273681641
19,1,4.446837425231934,5.282998323440552,5.9933189153671265,7.171130180358887
16,2,3.2440757751464844,3.8332624435424805,4.8560471534729,6.234694957733154
17,2,4.304099082946777,4.923907518386841,5.528560161590576,6.84893798828125
18,2,4.164394378662109,4.7480692863464355,5.56161367893219,6.268986701965332
19,2,4.712589263916016,5.460091471672058,6.09027099609375,7.065803527832031
16,3,3.1958227157592773,3.7325355410575867,4.747835993766785,5.8395586013793945
17,3,4.282903671264648,5.029942870140076,5.576990962028503,6.209307670593262
18,3,4.164394378662109,4.7480692863464355,5.4879560470581055,6.388881206512451
19,3,4.583677768707275,5.521832466125488,6.191466808319092,6.954787254333496
16,4,3.1729164123535156,3.6328673362731934,4.622753739356995,5.536959648132324
17,4,4.181041717529297,4.826922178268433,5.391994595527649,6.322265625
18,4,4.14192008972168,4.8563984632492065,5.572211027145386,6.382289886474609
19,4,4.406552314758301,5.410397410392761,6.06972599029541,7.717520713806152
16,5,3.1729164123535156,3.9797037839889526,4.96390700340271,5.865828514099121
17,5,4.170760631561279,4.521620035171509,5.09257698059082,6.276812553405762
18,5,4.141813278198242,5.041621804237366,5.725629091262817,6.6529741287231445
19,5,4.567899703979492,5.283549785614014,5.852883815765381,6.966428756713867
16,6,3.1959733963012695,4.440809726715088,5.111507534980774,6.01395320892334
17,6,4.108360767364502,4.478287696838379,5.089727997779846,6.073268890380859
18,6,4.141813278198242,4.810448050498962,5.569974899291992,6.486420154571533
19,6,4.406552314758301,5.213465571403503,5.880285978317261,6.954947471618652
16,7,3.1958224773406982,4.029523611068726,4.898563861846924,5.673938751220703
17,7,4.091545581817627,4.6846619844436646,5.351915121078491,6.813098907470703
18,7,4.228517532348633,4.900623083114624,5.605208873748779,6.304921627044678
19,7,4.406552314758301,5.248066067695618,5.909180760383606,7.034254550933838
16,8,3.1949033737182617,3.907795488834381,4.879167675971985,5.918459892272949
17,8,4.091545581817627,4.7107285261154175,5.330540418624878,6.438122272491455
18,8,4.141813278198242,4.934516429901123,5.512605428695679,6.281464576721191
19,8,4.521561622619629,5.38408887386322,5.984039068222046,7.335106372833252
16,9,3.1729164123535156,4.038928508758545,4.8351218700408936,5.901588439941406
17,9,4.058820724487305,4.518882870674133,5.175370573997498,6.166081428527832
18,9,4.141813278198242,4.833765149116516,5.595246076583862,6.376791477203369
19,9,4.406552314758301,5.196102499961853,5.903957009315491,6.725900650024414
16,10,3.1729164123535156,3.9929040670394897,4.992673993110657,5.748283386230469
17,10,4.136955261230469,4.6298768520355225,5.22940719127655,5.94138240814209
18,10,4.141813278198242,4.828035116195679,5.554675102233887,6.616980075836182
19,10,4.406552314758301,5.204341530799866,5.883900046348572,7.007124900817871
16,11,3.1729164123535156,4.082980155944824,4.9845452308654785,5.743267059326172
17,11,4.028901100158691,4.575406312942505,5.183348059654236,6.189945220947266
18,11,4.141813278198242,4.822937965393066,5.5841838121414185,6.429509162902832
19,11,4.406552314758301,5.185492634773254,5.843139290809631,6.888308525085449
16,12,3.1729164123535156,4.073090553283691,4.915768980979919,5.8080315589904785
17,12,4.028901100158691,4.449439644813538,5.004958868026733,6.139376163482666
18,12,4.141813278198242,4.717651844024658,5.537735939025879,6.583251476287842
19,12,4.427024841308594,5.279895782470703,5.936166763305664,7.057086944580078
16,13,3.1949033737182617,4.1331164836883545,4.936970114707947,5.863877296447754
17,13,4.028901100158691,4.398895025253296,5.013567805290222,6.225190162658691
18,13,4.141813278198242,4.787206649780273,5.5658615827560425,6.130368232727051
19,13,4.160104751586914,5.168366432189941,5.915685534477234,6.900256156921387
16,14,3.1729164123535156,4.112197995185852,5.014754295349121,5.937948226928711
17,14,4.028901100158691,4.449817657470703,4.971350431442261,6.0765910148620605
18,14,4.141813278198242,4.826713919639587,5.5937066078186035,6.3777971267700195
19,14,4.52284574508667,5.23785138130188,5.913363695144653,6.789254665374756
16,15,3.1729164123535156,4.111330628395081,4.948419094085693,5.727977752685547
17,15,4.028901100158691,4.4371116161346436,4.974308013916016,6.138261318206787
18,15,4.141813278198242,4.825316667556763,5.551137208938599,6.356118202209473
19,15,4.213844299316406,5.2189130783081055,5.879538297653198,6.730459213256836
16,16,3.1729164123535156,3.9953209161758423,4.925077795982361,5.684746742248535
17,16,4.028901100158691,4.399368762969971,5.020112752914429,5.987724304199219
18,16,4.141813278198242,4.7434810400009155,5.495026588439941,6.546307563781738
19,16,4.382596969604492,5.243340849876404,5.878725171089172,6.718045234680176
16,17,3.1729164123535156,3.9936349391937256,4.920631051063538,5.8218536376953125
17,17,4.028901100158691,4.406028628349304,4.998448729515076,6.210855484008789
18,17,4.141813278198242,4.744491815567017,5.5763949155807495,6.340462684631348
19,17,4.397513389587402,5.211347341537476,5.808345794677734,6.854100227355957
16,18,3.1729164123535156,4.121818542480469,4.964658856391907,6.030738830566406
17,18,4.028901100158691,4.424162745475769,5.074287056922913,6.323205947875977
18,18,4.141813278198242,4.765062093734741,5.564020991325378,6.516443252563477
19,18,4.626433849334717,5.3075655698776245,5.8897154331207275,6.789438724517822
16,19,3.1729164123535156,4.018574237823486,4.926214814186096,5.936798095703125
17,19,4.028901100158691,4.342341780662537,4.9291462898254395,6.273447036743164
18,19,4.141813278198242,4.769591212272644,5.514618873596191,6.60858678817749
19,19,4.396623611450195,5.232003211975098,5.892026901245117,6.789994239807129
16,20,3.1949033737182617,4.108409643173218,4.9473772048950195,5.707908630371094
17,20,4.028901100158691,4.410208702087402,4.905064702033997,5.684567451477051
18,20,4.141813278198242,4.769591331481934,5.528451442718506,6.487436294555664
19,20,4.343908786773682,5.222833156585693,5.7479352951049805,6.8216657638549805
16,21,3.2180914878845215,4.027138113975525,4.9295594692230225,5.904135704040527
17,21,4.028901100158691,4.412050366401672,4.926074862480164,5.972229957580566
18,21,4.141813278198242,4.769591331481934,5.49140191078186,6.339300155639648
19,21,4.160104751586914,5.179603457450867,5.870132565498352,6.983576774597168
16,22,3.192993402481079,3.9868988394737244,4.968975067138672,5.693175792694092
17,22,4.028901100158691,4.343390345573425,4.9111281633377075,5.88881778717041
18,22,4.141813278198242,4.749916076660156,5.52653706073761,6.390628814697266
19,22,4.470736503601074,5.185700535774231,5.845211982727051,6.896620750427246
16,23,3.1729164123535156,3.9255900382995605,4.8579018115997314,5.803857326507568
17,23,4.028901100158691,4.362167835235596,4.901723861694336,5.769186019897461
18,23,4.141813278198242,4.765300869941711,5.56411075592041,6.145838737487793
19,23,4.3214521408081055,5.167729377746582,5.828821778297424,7.0116095542907715
16,24,3.1729164123535156,3.924915611743927,4.923109173774719,5.6610260009765625
17,24,4.028901100158691,4.396356463432312,4.945655584335327,6.331061363220215
18,24,4.141813278198242,4.80897331237793,5.51543664932251,6.424881935119629
19,24,4.343908786773682,5.149695634841919,5.789663791656494,6.855555534362793
16,25,3.1729164123535156,4.030099511146545,4.96748149394989,5.708302021026611
17,25,4.028901100158691,4.396356105804443,4.8967205286026,5.8179779052734375
18,25,4.141813278198242,4.706065535545349,5.525482654571533,6.300817489624023
19,25,4.213844299316406,5.211446404457092,5.865890026092529,6.924076080322266
16,26,3.1729164123535156,3.948480486869812,4.860820651054382,5.618527412414551
17,26,4.028901100158691,4.354396224021912,4.938199877738953,6.064759254455566
18,26,4.141813278198242,4.743464112281799,5.544894576072693,6.290248394012451
19,26,4.264850616455078,5.167355537414551,5.8088743686676025,6.924795150756836
16,27,3.1729164123535156,3.9558674693107605,4.879785537719727,5.775326728820801
17,27,4.028901100158691,4.35661256313324,4.843808174133301,5.818561553955078
18,27,4.141813278198242,4.7278724908828735,5.52573835849762,6.293483734130859
19,27,4.264850616455078,5.152788996696472,5.882830619812012,6.949216365814209
16,28,3.1729164123535156,4.017164707183838,4.914285898208618,5.783107280731201
17,28,4.028901100158691,4.396356105804443,4.907804369926453,5.952591896057129
18,28,4.141813278198242,4.765794634819031,5.532703161239624,6.20905876159668
19,28,4.160104751586914,5.165521860122681,5.87620747089386,6.86564826965332
16,29,3.1729164123535156,3.994119942188263,4.954841494560242,5.981322765350342
17,29,4.028901100158691,4.396356582641602,4.917859673500061,5.8612284660339355
18,29,4.141813278198242,4.774482250213623,5.600661277770996,6.35682487487793
19,29,4.498497486114502,5.206705331802368,5.803314447402954,6.522814750671387
16,30,3.1729164123535156,3.9815205931663513,4.931606888771057,5.823392868041992
17,30,4.028901100158691,4.356930136680603,4.924744606018066,5.982974052429199
18,30,4.141813278198242,4.783489227294922,5.538628935813904,6.234393119812012
19,30,4.160104751586914,5.169937252998352,5.834376096725464,7.15418004989624
16,31,3.1729164123535156,4.010470032691956,4.9980446100234985,6.034509181976318
17,31,3.9802112579345703,4.336861610412598,4.909697771072388,6.3108954429626465
18,31,4.141813278198242,4.754094123840332,5.464057445526123,6.367313385009766
19,31,4.160104751586914,5.2041730880737305,5.89235520362854,6.89378547668457
16,32,3.1729164123535156,3.941976010799408,4.952103018760681,5.688070297241211
17,32,3.9802112579345703,4.463774800300598,4.958591938018799,5.937978744506836
18,32,4.141813278198242,4.725213885307312,5.418915629386902,6.216339111328125
19,32,4.44607400894165,5.211615204811096,5.856606841087341,7.0573883056640625
16,33,3.1729164123535156,3.914045810699463,4.932552456855774,5.72492790222168
17,33,3.9802112579345703,4.405623435974121,4.929365277290344,5.690168857574463
18,33,4.141813278198242,4.723130702972412,5.514710187911987,6.60884428024292
19,33,4.160104751586914,5.183918476104736,5.770667552947998,6.731149673461914
16,34,3.1729164123535156,4.090661644935608,4.9925297498703,5.790925025939941
17,34,4.024297714233398,4.376551628112793,4.896173715591431,5.854946136474609
18,34,4.141813278198242,4.708208203315735,5.485667109489441,6.302289962768555
19,34,4.160104751586914,5.138752341270447,5.740055680274963,6.84857177734375
16,35,3.1729164123535156,3.938856542110443,4.97532856464386,5.727977752685547
17,35,3.9802112579345703,4.405623435974121,4.922105669975281,5.97225284576416
18,35,4.141813278198242,4.704478740692139,5.499721646308899,6.534197807312012
19,35,4.160104751586914,5.195304036140442,5.806596994400024,6.951883316040039
16,36,3.1729164123535156,3.8537603616714478,4.894184112548828,5.838300704956055
17,36,3.9802112579345703,4.40508770942688,4.92121160030365,5.941012859344482
18,36,4.141813278198242,4.733606815338135,5.560817241668701,6.385115623474121
19,36,4.160104751586914,5.219471096992493,5.894848585128784,7.111676216125488
16,37,3.1729164123535156,3.8811861872673035,4.893547773361206,5.80277156829834
17,37,3.9802112579345703,4.431368708610535,4.992400288581848,5.732215404510498
18,37,4.141813278198242,4.806525945663452,5.562420606613159,6.4928975105285645
19,37,4.277851104736328,5.118274569511414,5.765707612037659,6.93049430847168
16,38,3.1729164123535156,4.016867160797119,4.877306818962097,5.746037483215332
17,38,4.028901100158691,4.407975912094116,4.92878532409668,5.80184268951416
18,38,4.141813278198242,4.754408240318298,5.442777514457703,6.282949447631836
19,38,4.160104751586914,5.176466703414917,5.783969283103943,7.198481559753418
